Rk,Player,Team,Conf,G,Rush,Rec,PRTD,KRTD,FRTD,IntTD,OthTD,TD,XPM,XPA,FGM,FGA,2PM,Sfty,Pts,Pts/G,Awards,-9999
202,La'darius Jefferson*,Western Michigan,MAC,12,10,0,0,0,0,0,0,10,0,0,0,0,0,0,60,5.0,,ladarius-jefferson-1
203,SaRodorick Thompson*,Texas Tech,Big 12,11,10,0,0,0,0,0,0,10,0,0,0,0,0,0,60,5.5,,sarodorick-thompson-1
204,Tank Bigsby*,Auburn,SEC,13,10,0,0,0,0,0,0,10,0,0,0,0,0,0,60,4.6,,tank-bigsby-1
205,Travell Harris*,Washington State,Pac-12,13,1,9,0,0,0,0,0,10,0,0,0,0,0,0,60,4.6,,travell-harris-1
206,Tre Siggers,SMU,American,11,9,1,0,0,0,0,0,10,0,0,0,0,0,0,60,5.5,,tre-siggers-1
207,Tyquan Thornton*,Baylor,Big 12,14,0,10,0,0,0,0,0,10,0,0,0,0,0,0,60,4.3,,tyquan-thornton-1
208,Charles Campbell,Indiana,Big Ten,12,0,0,0,0,0,0,0,0,20,20,13,18,0,0,59,4.9,,charles-campbell-3
209,Nate Snyder*,Louisiana,Sun Belt,14,0,0,0,0,0,0,0,0,38,40,7,12,0,0,59,4.2,,nate-snyder-1
210,Peyton Henry,Washington,Pac-12,12,0,0,0,0,0,0,0,0,26,26,11,14,0,0,59,4.9,,peyton-henry-1
211,Shane Ciucci*,Marshall,CUSA,11,0,0,0,0,0,0,0,0,41,41,6,9,0,0,59,5.4,,shane-ciucci-1
212,Connor Lytton,Boston College,ACC,11,0,0,0,0,0,0,0,0,25,25,11,12,0,0,58,5.3,,connor-lytton-1
213,Jake Chanove*,Ball State,MAC,13,0,0,0,0,0,0,0,0,34,34,8,11,0,0,58,4.5,,jake-chanove-1
214,Joseph Bulovas,Vanderbilt,SEC,12,0,0,0,0,0,0,0,0,15,15,14,19,0,0,57,4.8,,joseph-bulovas-1
215,Joshua Karty,Stanford,Pac-12,11,0,0,0,0,0,0,0,0,27,27,10,15,0,0,57,5.2,,joshua-karty-1
216,Blake Watson*,Old Dominion,CUSA,11,8,1,0,0,0,0,0,9,0,0,0,0,1,0,56,5.1,,blake-watson-2
217,Brooks Buce,Troy,Sun Belt,12,0,0,0,0,0,0,0,0,32,34,8,9,0,0,56,4.7,,brooks-buce-2
218,Makai Polk*,Mississippi State,SEC,13,0,9,0,0,0,0,0,9,0,0,0,0,1,0,56,4.3,,makai-polk-1
219,Rashee Rice,SMU,American,12,0,9,0,0,0,0,0,9,0,0,0,0,1,0,56,4.7,,rashee-rice-1
220,Joe McFadden,Connecticut,Ind,12,0,0,0,0,0,0,0,0,19,19,12,17,0,0,55,4.6,,joe-mcfadden-1
221,Matthew Dapore*,Air Force,MWC,10,0,0,0,0,0,0,0,0,31,32,8,10,0,0,55,5.5,,matthew-dapore-1
222,Aaron Shahriari,Florida Atlantic,CUSA,12,0,0,0,0,0,0,0,0,33,34,7,10,0,0,54,4.5,,aaron-shahriari-1
223,Andrew Van Buren,Boise State,MWC,12,9,0,0,0,0,0,0,9,0,0,0,0,0,0,54,4.5,,andrew-van-buren-1
224,Anthony Brown*,Oregon,Pac-12,14,9,0,0,0,0,0,0,9,0,0,0,0,0,0,54,3.9,,anthony-brown-11
225,Braydon Bennett*,Coastal Carolina,Sun Belt,13,7,2,0,0,0,0,0,9,0,0,0,0,0,0,54,4.2,,braydon-bennett-1
226,Danny Gray,SMU,American,10,0,9,0,0,0,0,0,9,0,0,0,0,0,0,54,5.4,,danny-gray-1
227,Dante Cephas*,Kent State,MAC,14,0,9,0,0,0,0,0,9,0,0,0,0,0,0,54,3.9,,dante-cephas-1
228,Dedrick Parson,Hawaii,MWC,13,8,1,0,0,0,0,0,9,0,0,0,0,0,0,54,4.2,,dedrick-parson-1
229,DeQuan Finn*,Toledo,MAC,13,9,0,0,0,0,0,0,9,0,0,0,0,0,0,54,4.2,,dequan-finn-1
230,Devin Neal,Kansas,Big 12,11,8,1,0,0,0,0,0,9,0,0,0,0,0,0,54,4.9,,devin-neal-3
231,Dontario Drummond*,Ole Miss,SEC,12,1,8,0,0,0,0,0,9,0,0,0,0,0,0,54,4.5,,dontario-drummond-1
232,Dontayvion Wicks,Virginia,ACC,12,0,9,0,0,0,0,0,9,0,0,0,0,0,0,54,4.5,,dontayvion-wicks-1
233,Dorian Thompson-Robinson,UCLA,Pac-12,11,9,0,0,0,0,0,0,9,0,0,0,0,0,0,54,4.9,,dorian-thompson-robinson-1
234,Evan Hull,Northwestern,Big Ten,12,7,2,0,0,0,0,0,9,0,0,0,0,0,0,54,4.5,,evan-hull-2
235,Gerry Bohanon*,Baylor,Big 12,12,9,0,0,0,0,0,0,9,0,0,0,0,0,0,54,4.5,,gerry-bohanon-1
236,Greg Bell*,San Diego State,MWC,14,9,0,0,0,0,0,0,9,0,0,0,0,0,0,54,3.9,,greg-bell-5
237,Isaiah Bowser*,UCF,American,8,9,0,0,0,0,0,0,9,0,0,0,0,0,0,54,6.8,,isaiah-bowser-1
238,Israel Abanikanda*,Pitt,ACC,13,7,1,0,1,0,0,0,9,0,0,0,0,0,0,54,4.2,,israel-abanikanda-1
239,Jabari Small*,Tennessee,SEC,11,9,0,0,0,0,0,0,9,0,0,0,0,0,0,54,4.9,,jabari-small-1
240,Jack Colletto*,Oregon State,Pac-12,12,8,1,0,0,0,0,0,9,0,0,0,0,0,0,54,4.5,,jack-colletto-1
241,Jamyest Williams*,Georgia State,Sun Belt,13,9,0,0,0,0,0,0,9,0,0,0,0,0,0,54,4.2,,jamyest-williams-1
242,Jaxon Smith-Njigba*,Ohio State,Big Ten,13,0,9,0,0,0,0,0,9,0,0,0,0,0,0,54,4.2,,jaxon-smith-njigba-1
243,Jesse Matthews*,San Diego State,MWC,14,0,9,0,0,0,0,0,9,0,0,0,0,0,0,54,3.9,,jesse-matthews-1
244,Jo'quavious Marks*,Mississippi State,SEC,13,6,3,0,0,0,0,0,9,0,0,0,0,0,0,54,4.2,,joquavious-marks-1
245,Jordan Myers,Rice,CUSA,11,8,1,0,0,0,0,0,9,0,0,0,0,0,0,54,4.9,,jordan-myers-1
246,Kayshon Boutte*,LSU,SEC,6,0,9,0,0,0,0,0,9,0,0,0,0,0,0,54,9.0,,kayshon-boutte-1
247,Marcus Williams Jr.,Louisiana Tech,CUSA,12,8,1,0,0,0,0,0,9,0,0,0,0,0,0,54,4.5,,marcus-williams-12
248,Rocky Lombardi*,Northern Illinois,MAC,13,9,0,0,0,0,0,0,9,0,0,0,0,0,0,54,4.2,,rocky-lombardi-1
249,Skyy Moore*,Western Michigan,MAC,12,0,9,0,0,0,0,0,9,0,0,0,0,0,0,54,4.5,,skyy-moore-1
250,Tayon Fleet-Davis*,Maryland,Big Ten,13,8,1,0,0,0,0,0,9,0,0,0,0,0,0,54,4.2,,tayon-fleet-davis-1
251,Trayvon Rudolph*,Northern Illinois,MAC,14,1,7,0,1,0,0,0,9,0,0,0,0,0,0,54,3.9,,trayvon-rudolph-1
252,Tucker Gregg*,Georgia State,Sun Belt,13,9,0,0,0,0,0,0,9,0,0,0,0,0,0,54,4.2,,tucker-gregg-1
253,Tyjae Spears,Tulane,American,12,9,0,0,0,0,0,0,9,0,0,0,0,0,0,54,4.5,,tyjae-spears-1
254,Tyrese Chambers,Florida International,CUSA,12,0,9,0,0,0,0,0,9,0,0,0,0,0,0,54,4.5,,tyrese-chambers-1
255,Will Levis*,Kentucky,SEC,13,9,0,0,0,0,0,0,9,0,0,0,0,0,0,54,4.2,,will-levis-1
256,Jacob Borcila,Kansas,Big 12,12,0,0,0,0,0,0,0,0,26,27,9,15,0,0,53,4.4,,jacob-borcila-1
257,Chase Gabriel,Florida International,CUSA,12,0,0,0,0,0,0,0,0,28,31,8,13,0,0,52,4.3,,chase-gabriel-1
258,Chris Howard*,Florida,SEC,9,0,0,0,0,0,0,0,0,31,32,7,9,0,0,52,5.8,,chris-howard-5
259,John Metchie*,Alabama,SEC,13,0,8,0,0,0,0,0,8,0,0,0,0,2,0,52,4.0,,john-metchie-1
260,Joe Doyle,Memphis,American,12,0,0,0,0,0,0,0,0,30,32,7,12,0,0,51,4.3,,joe-doyle-1
261,Merek Glover,Tulane,American,12,0,0,0,0,0,0,0,0,33,33,6,11,0,0,51,4.3,,merek-glover-1
262,Cory Smigel,Akron,MAC,12,0,0,0,0,0,0,0,0,29,30,7,11,0,0,50,4.2,,cory-smigel-1
263,Dominique Johnson*,Arkansas,SEC,13,7,1,0,0,0,0,0,8,0,0,0,0,1,0,50,3.8,,dominique-johnson-2
264,Gary Bryant Jr.,USC,Pac-12,10,1,7,0,0,0,0,0,8,0,0,0,0,1,0,50,5.0,,gary-bryant-jr-1
265,Jaquarii Roberson*,Wake Forest,ACC,13,0,8,0,0,0,0,0,8,0,0,0,0,1,0,50,3.8,,jaquarii-roberson-1
266,Jelani Woods,Virginia,ACC,11,0,8,0,0,0,0,0,8,0,0,0,0,1,0,50,4.5,,jelani-woods-1
267,Kalil Pimpleton*,Central Michigan,MAC,13,2,4,2,0,0,0,0,8,0,0,0,0,1,0,50,3.8,,kalil-pimpleton-1
268,Konata Mumpfield,Akron,MAC,12,0,8,0,0,0,0,0,8,0,0,0,0,1,0,50,4.2,,konata-mumpfield-1
269,Nolan Mccord*,Mississippi State,SEC,9,0,0,0,0,0,0,0,0,23,23,9,16,0,0,50,5.6,,nolan-mccord-1
270,Rory Bell,Temple,American,12,0,0,0,0,0,0,0,0,23,23,9,16,0,0,50,4.2,,rory-bell-1
271,Cole Smith*,Cincinnati,American,7,0,0,0,0,0,0,0,0,34,35,5,10,0,0,49,7.0,,cole-smith-2
272,Brandon Thomas,Memphis,American,9,8,0,0,0,0,0,0,8,0,0,0,0,0,0,48,5.3,,brandon-thomas-5
273,Briggs Bourgeois,Southern Mississippi,CUSA,12,0,0,0,0,0,0,0,0,24,26,8,14,0,0,48,4.0,,briggs-bourgeois-1
274,Cameron Latu*,Alabama,SEC,15,0,8,0,0,0,0,0,8,0,0,0,0,0,0,48,3.2,,cameron-latu-1
275,CJ Daniels*,Liberty,Ind,13,1,7,0,0,0,0,0,8,0,0,0,0,0,0,48,3.7,,cj-daniels-1
276,Daewood Davis*,Western Kentucky,CUSA,14,0,8,0,0,0,0,0,8,0,0,0,0,0,0,48,3.4,,daewood-davis-1
277,Dallas Dixon*,Central Michigan,MAC,13,0,8,0,0,0,0,0,8,0,0,0,0,0,0,48,3.7,,dallas-dixon-1
278,Dalton Kincaid*,Utah,Pac-12,14,0,8,0,0,0,0,0,8,0,0,0,0,0,0,48,3.4,,dalton-kincaid-1
279,Desmond Ridder*,Cincinnati,American,14,6,2,0,0,0,0,0,8,0,0,0,0,0,0,48,3.4,H-8,desmond-ridder-1
280,Emani Bailey*,Louisiana,Sun Belt,11,8,0,0,0,0,0,0,8,0,0,0,0,0,0,48,4.4,,emani-bailey-1
281,Jacob Cowing*,UTEP,CUSA,13,1,7,0,0,0,0,0,8,0,0,0,0,0,0,48,3.7,,jacob-cowing-1
282,Jahmyl Jeter,Texas State,Sun Belt,12,8,0,0,0,0,0,0,8,0,0,0,0,0,0,48,4.0,,jahmyl-jeter-1
283,Jalen Tolbert,South Alabama,Sun Belt,12,0,8,0,0,0,0,0,8,0,0,0,0,0,0,48,4.0,,jalen-tolbert-1
284,Jashaun Corbin,Florida State,ACC,12,7,1,0,0,0,0,0,8,0,0,0,0,0,0,48,4.0,,jashaun-corbin-1
285,Jason Brownlee,Southern Mississippi,CUSA,12,0,8,0,0,0,0,0,8,0,0,0,0,0,0,48,4.0,,jason-brownlee-1
286,Josh Downs*,North Carolina,ACC,13,0,8,0,0,0,0,0,8,0,0,0,0,0,0,48,3.7,,josh-downs-2
287,Justice Ellison*,Wake Forest,ACC,11,7,1,0,0,0,0,0,8,0,0,0,0,0,0,48,4.4,,justice-ellison-1
288,Kendre Miller,Texas Christian,Big 12,10,7,1,0,0,0,0,0,8,0,0,0,0,0,0,48,4.8,,kendre-miller-1
289,Logan Wright,Georgia Southern,Sun Belt,12,8,0,0,0,0,0,0,8,0,0,0,0,0,0,48,4.0,,logan-wright-2
290,Parker Sampson*,Western Michigan,MAC,10,0,0,0,0,0,0,0,0,39,41,3,7,0,0,48,4.8,,parker-sampson-1
291,Ryan O'Keefe*,UCF,American,13,1,7,0,0,0,0,0,8,0,0,0,0,0,0,48,3.7,,ryan-okeefe-1
292,Sean McGrew,Washington,Pac-12,8,8,0,0,0,0,0,0,8,0,0,0,0,0,0,48,6.0,,sean-mcgrew-1
293,Thayer Thomas,North Carolina State,ACC,12,0,8,0,0,0,0,0,8,0,0,0,0,0,0,48,4.0,,thayer-thomas-1
294,Tyhier Tyler*,Army,Ind,12,7,0,0,0,0,0,0,7,0,0,0,0,0,0,48,4.0,,tyhier-tyler-1
295,Tyler Loop,Arizona,Pac-12,8,0,0,0,0,0,0,0,0,12,12,12,12,0,0,48,6.0,,tyler-loop-1
296,Tyler Nevens,San Jose State,MWC,11,7,1,0,0,0,0,0,8,0,0,0,0,0,0,48,4.4,,tyler-nevens-1
297,Velus Jones Jr.*,Tennessee,SEC,13,0,7,0,1,0,0,0,8,0,0,0,0,0,0,48,3.7,,velus-jones-jr-1
298,Alex Raynor,Georgia Southern,Sun Belt,10,0,0,0,0,0,0,0,0,20,21,9,14,0,0,47,4.7,,alex-raynor-1
299,Brayden Beck*,Liberty,Ind,9,0,0,0,0,0,0,0,0,34,37,4,5,0,0,46,5.1,,brayden-beck-1
300,Cameron Carson,Massachusetts,Ind,12,0,0,0,0,0,0,0,0,22,24,8,12,0,0,46,3.8,,cameron-carson-1
301,Connor Culp,Nebraska,Big Ten,9,0,0,0,0,0,0,0,0,28,32,6,12,0,0,46,5.1,,connor-culp-1
302,Ainias Smith,Texas A&M,SEC,12,0,6,1,0,0,0,0,7,0,0,0,0,1,0,44,3.7,,ainias-smith-1
303,Andrew Shelley,New Mexico,MWC,10,0,0,0,0,0,0,0,0,17,17,9,13,0,0,44,4.4,,andrew-shelley-1
304,Charleston Rambo,Miami (FL),ACC,12,0,7,0,0,0,0,0,7,0,0,0,0,1,0,44,3.7,,charleston-rambo-1
305,Christopher Brooks,California,Pac-12,12,4,3,0,0,0,0,0,7,0,0,0,0,1,0,44,3.7,,christopher-brooks-1
306,Jordan Travis,Florida State,ACC,10,7,0,0,0,0,0,0,7,0,0,0,0,1,0,44,4.4,,jordan-travis-1
307,Kevin Austin*,Notre Dame,Ind,13,0,7,0,0,0,0,0,7,0,0,0,0,1,0,44,3.4,,kevin-austin-2
308,Sean Dykes,Memphis,American,12,0,7,0,0,0,0,0,7,0,0,0,0,1,0,44,3.7,,sean-dykes-2
309,Taiten Winkel*,Kansas State,Big 12,7,0,0,0,0,0,0,0,0,22,23,7,9,0,0,43,6.1,,taiten-winkel-1
310,Alec Pierce*,Cincinnati,American,14,0,7,0,0,0,0,0,7,0,0,0,0,0,0,42,3.0,,alec-pierce-2
311,Armani Rogers,Ohio,MAC,12,7,0,0,0,0,0,0,7,0,0,0,0,0,0,42,3.5,,armani-rogers-1
312,Aubry Payne*,Georgia State,Sun Belt,12,0,7,0,0,0,0,0,7,0,0,0,0,0,0,42,3.5,,aubry-payne-1
313,Ben Sims*,Baylor,Big 12,14,1,6,0,0,0,0,0,7,0,0,0,0,0,0,42,3.0,,ben-sims-1
314,Brant Kuithe*,Utah,Pac-12,14,1,6,0,0,0,0,0,7,0,0,0,0,0,0,42,3.0,,brant-kuithe-1
315,Brennan Presley*,Oklahoma State,Big 12,14,1,5,0,1,0,0,0,7,0,0,0,0,0,0,42,3.0,,brennan-presley-1
316,Brittain Brown,UCLA,Pac-12,10,7,0,0,0,0,0,0,7,0,0,0,0,0,0,42,4.2,,brittain-brown-1
317,Calvin Jackson Jr.*,Washington State,Pac-12,13,0,7,0,0,0,0,0,7,0,0,0,0,0,0,42,3.2,,calvin-jackson-jr-1
318,Calvin Tyler Jr.*,Utah State,MWC,12,7,0,0,0,0,0,0,7,0,0,0,0,0,0,42,3.5,,calvin-tyler-jr-1
319,Carson Steele*,Ball State,MAC,13,6,1,0,0,0,0,0,7,0,0,0,0,0,0,42,3.2,,carson-steele-1
320,Cedric Patterson III,Rice,CUSA,12,1,6,0,0,0,0,0,7,0,0,0,0,0,0,42,3.5,,cedric-patterson-iii-1
321,Christian Beal*,Wake Forest,ACC,12,7,0,0,0,0,0,0,7,0,0,0,0,0,0,42,3.5,,christian-beal-1
322,Christian Beal-Smith*,Wake Forest,ACC,12,7,0,0,0,0,0,0,7,0,0,0,0,0,0,42,3.5,,christian-beal-smith-1
323,Christian VanSickle,Rice,CUSA,10,0,0,0,0,0,0,0,0,30,32,4,7,0,0,42,4.2,,christian-vansickle-1
324,CJ Verdell*,Oregon,Pac-12,5,6,1,0,0,0,0,0,7,0,0,0,0,0,0,42,8.4,,cj-verdell-1
325,Corey Sutton*,Appalachian State,Sun Belt,13,0,7,0,0,0,0,0,7,0,0,0,0,0,0,42,3.2,,corey-sutton-2
326,Damien Moore,California,Pac-12,11,6,1,0,0,0,0,0,7,0,0,0,0,0,0,42,3.8,,damien-moore-1
327,Dane Kinamon*,Air Force,MWC,12,5,2,0,0,0,0,0,7,0,0,0,0,0,0,42,3.5,,dane-kinamon-1
328,De'Corian Clark*,UTSA,CUSA,14,0,7,0,0,0,0,0,7,0,0,0,0,0,0,42,3.0,,decorian-clark-1
329,Demario Douglas*,Liberty,Ind,12,0,6,1,0,0,0,0,7,0,0,0,0,0,0,42,3.5,,demario-douglas-1
330,Drake London,USC,Pac-12,8,0,7,0,0,0,0,0,7,0,0,0,0,0,0,42,5.3,,drake-london-1
331,Frank Harris*,UTSA,CUSA,14,6,1,0,0,0,0,0,7,0,0,0,0,0,0,42,3.0,,frank-harris-3
332,Grant Wells*,Marshall,CUSA,13,7,0,0,0,0,0,0,7,0,0,0,0,0,0,42,3.2,,grant-wells-1
333,Holton Ahlers,East Carolina,American,12,6,1,0,0,0,0,0,7,0,0,0,0,0,0,42,3.5,,holton-ahlers-1
334,Isaiah Spiller,Texas A&M,SEC,12,6,1,0,0,0,0,0,7,0,0,0,0,0,0,42,3.5,,isaiah-spiller-1
335,Jahmyr Gibbs,Georgia Tech,ACC,12,4,2,0,1,0,0,0,7,0,0,0,0,0,0,42,3.5,,jahmyr-gibbs-1
336,Jaivon Heiligh*,Coastal Carolina,Sun Belt,13,0,7,0,0,0,0,0,7,0,0,0,0,0,0,42,3.2,,jaivon-heiligh-1
337,Jamontez Woods,Troy,Sun Belt,12,6,1,0,0,0,0,0,7,0,0,0,0,0,0,42,3.5,,jamontez-woods-1
338,Jermaine Brown Jr.*,UAB,CUSA,13,7,0,0,0,0,0,0,7,0,0,0,0,0,0,42,3.2,,jermaine-brown-jr-1
339,Jerrion Ealy*,Ole Miss,SEC,12,5,2,0,0,0,0,0,7,0,0,0,0,0,0,42,3.5,,jerrion-ealy-1
340,Johnny Ford,Florida Atlantic,CUSA,11,5,2,0,0,0,0,0,7,0,0,0,0,0,0,42,3.8,,johnny-ford-1
341,Kaleb Eleby*,Western Michigan,MAC,13,6,1,0,0,0,0,0,7,0,0,0,0,0,0,42,3.2,,kaleb-eleby-1
342,Khalil Shakir,Boise State,MWC,12,0,7,0,0,0,0,0,7,0,0,0,0,0,0,42,3.5,,khalil-shakir-1
343,Kyric McGowan,Georgia Tech,ACC,11,0,7,0,0,0,0,0,7,0,0,0,0,0,0,42,3.8,,kyric-mcgowan-1
344,Malachi Corley*,Western Kentucky,CUSA,14,0,7,0,0,0,0,0,7,0,0,0,0,0,0,42,3.0,,malachi-corley-1
345,Malik Davis*,Florida,SEC,12,5,2,0,0,0,0,0,7,0,0,0,0,0,0,42,3.5,,malik-davis-1
346,Malik Williams*,Appalachian State,Sun Belt,14,0,7,0,0,0,0,0,7,0,0,0,0,0,0,42,3.0,,malik-williams-2
347,Michael Mayer*,Notre Dame,Ind,12,0,7,0,0,0,0,0,7,0,0,0,0,0,0,42,3.5,,michael-mayer-1
348,Milton Wright*,Purdue,Big Ten,12,0,7,0,0,0,0,0,7,0,0,0,0,0,0,42,3.5,,milton-wright-1
349,Patrick Garwo,Boston College,ACC,12,7,0,0,0,0,0,0,7,0,0,0,0,0,0,42,3.5,,patrick-garwo-1
350,Raheem Blackshear*,Virginia Tech,ACC,13,6,1,0,0,0,0,0,7,0,0,0,0,0,0,42,3.2,,raheem-blackshear-1
351,Reese White*,Coastal Carolina,Sun Belt,9,7,0,0,0,0,0,0,7,0,0,0,0,0,0,42,4.7,,reese-white-1
352,Ricky Person Jr.,North Carolina State,ACC,12,5,2,0,0,0,0,0,7,0,0,0,0,0,0,42,3.5,,ricky-person-jr-1
353,Rodney Hammond Jr.*,Pitt,ACC,12,5,2,0,0,0,0,0,7,0,0,0,0,0,0,42,3.5,,rodney-hammond-jr-1
354,Ronnie Rivers*,Fresno State,MWC,11,5,2,0,0,0,0,0,7,0,0,0,0,0,0,42,3.8,,ronnie-rivers-1
355,Shamari Brooks*,Tulsa,American,13,7,0,0,0,0,0,0,7,0,0,0,0,0,0,42,3.2,,shamari-brooks-1
356,Spencer Sanders*,Oklahoma State,Big 12,13,6,0,0,0,0,0,0,6,0,0,0,0,0,0,42,3.2,,spencer-sanders-1
357,Stephen Carr,Indiana,Big Ten,9,6,1,0,0,0,0,0,7,0,0,0,0,0,0,42,4.7,,stephen-carr-2
358,Tahj Brooks*,Texas Tech,Big 12,9,7,0,0,0,0,0,0,7,0,0,0,0,0,0,42,4.7,,tahj-brooks-1
359,Tai Lavatai,Navy,American,10,7,0,0,0,0,0,0,7,0,0,0,0,0,0,42,4.2,,tai-lavatai-1
360,Ta'Zhawn Henry*,Houston,American,13,7,0,0,0,0,0,0,7,0,0,0,0,0,0,42,3.2,,tazhawn-henry-1
361,Titus Swen*,Wyoming,MWC,13,7,0,0,0,0,0,0,7,0,0,0,0,0,0,42,3.2,,titus-swen-1
362,Tiyon Evans*,Tennessee,SEC,7,6,1,0,0,0,0,0,7,0,0,0,0,0,0,42,6.0,,tiyon-evans-1
363,Toa Taua*,Nevada,MWC,13,6,1,0,0,0,0,0,7,0,0,0,0,0,0,42,3.2,,toa-taua-1
364,Trea Shropshire*,UAB,CUSA,13,0,7,0,0,0,0,0,7,0,0,0,0,0,0,42,3.2,,trea-shropshire-1
365,Tyler Goodson*,Iowa,Big Ten,13,6,1,0,0,0,0,0,7,0,0,0,0,0,0,42,3.2,,tyler-goodson-1
366,Wan'Dale Robinson*,Kentucky,SEC,13,0,7,0,0,0,0,0,7,0,0,0,0,0,0,42,3.2,,wandale-robinson-1
367,Charlie Kuhbander,Northwestern,Big Ten,12,0,0,0,0,0,0,0,0,21,21,6,13,0,0,39,3.3,,charlie-kuhbander-1
368,Cameron Rising*,Utah,Pac-12,13,6,0,0,0,0,0,0,6,0,0,0,0,1,0,38,2.9,,cameron-rising-1
369,Deamonte Trayanum*,Arizona State,Pac-12,9,6,0,0,0,0,0,0,6,0,0,0,0,1,0,38,4.2,,deamonte-trayanum-1
370,Emeka Emezie,North Carolina State,ACC,12,0,6,0,0,0,0,0,6,0,0,0,0,1,0,38,3.2,,emeka-emezie-1
371,Isaiah Williams,Illinois,Big Ten,12,2,4,0,0,0,0,0,6,0,0,0,0,1,0,38,3.2,,isaiah-williams-7
372,Jalen Nailor*,Michigan State,Big Ten,9,0,6,0,0,0,0,0,6,0,0,0,0,1,0,38,4.2,,jalen-nailor-1
373,Jaylin Lane*,Middle Tennessee State,CUSA,12,1,4,1,0,0,0,0,6,0,0,0,0,1,0,38,3.2,,jaylin-lane-1
374,Nick Mihalic*,Western Michigan,MAC,13,0,0,0,0,0,0,0,0,11,14,9,11,0,0,38,2.9,,nick-mihalic-1
375,Payne Durham*,Purdue,Big Ten,12,0,6,0,0,0,0,0,6,0,0,0,0,1,0,38,3.2,,payne-durham-1
376,Ronald Awatt*,UTEP,CUSA,13,6,0,0,0,0,0,0,6,0,0,0,0,1,0,38,2.9,,ronald-awatt-1
377,Aaron Young*,Rutgers,Big Ten,13,5,1,0,0,0,0,0,6,0,0,0,0,0,0,36,2.8,,aaron-young-5
378,Alex Fontenot,Colorado,Pac-12,12,5,1,0,0,0,0,0,6,0,0,0,0,0,0,36,3.0,,alex-fontenot-1
379,Ayo Adeyi*,North Texas,CUSA,10,6,0,0,0,0,0,0,6,0,0,0,0,0,0,36,3.6,,ayo-adeyi-1
380,Billy Kemp,Virginia,ACC,12,0,6,0,0,0,0,0,6,0,0,0,0,0,0,36,3.0,,billy-kemp-2
381,Britain Covey*,Utah,Pac-12,14,0,3,2,1,0,0,0,6,0,0,0,0,0,0,36,2.6,,britain-covey-1
382,Caleb Williams*,Oklahoma,Big 12,11,6,0,0,0,0,0,0,6,0,0,0,0,0,0,36,3.3,,caleb-williams-3
383,Cameron Carroll,Tulane,American,12,3,3,0,0,0,0,0,6,0,0,0,0,0,0,36,3.0,,cameron-carroll-1
384,Cam'ron Harris,Miami (FL),ACC,7,5,1,0,0,0,0,0,6,0,0,0,0,0,0,36,5.1,,camron-harris-1
385,Charlie Kolar*,Iowa State,Big 12,12,0,6,0,0,0,0,0,6,0,0,0,0,0,0,36,3.0,,charlie-kolar-1
386,Chris Autman-Bell*,Minnesota,Big Ten,11,0,6,0,0,0,0,0,6,0,0,0,0,0,0,36,3.3,,chris-autman-bell-1
387,Corey Crooms*,Western Michigan,MAC,13,0,6,0,0,0,0,0,6,0,0,0,0,0,0,36,2.8,,corey-crooms-1
388,Darius Boone Jr.*,Eastern Michigan,MAC,13,6,0,0,0,0,0,0,6,0,0,0,0,0,0,36,2.8,,darius-boone-jr-1
389,David Bell*,Purdue,Big Ten,11,0,6,0,0,0,0,0,6,0,0,0,0,0,0,36,3.3,AA,david-bell-6
390,Deion Hankins*,UTEP,CUSA,11,6,0,0,0,0,0,0,6,0,0,0,0,0,0,36,3.3,,deion-hankins-1
391,Devin Carter,North Carolina State,ACC,12,0,6,0,0,0,0,0,6,0,0,0,0,0,0,36,3.0,,devin-carter-1
392,Devonte Lee*,Nevada,MWC,13,5,1,0,0,0,0,0,6,0,0,0,0,0,0,36,2.8,,devonte-lee-1
393,D.J. Mack Jr.*,Old Dominion,CUSA,7,6,0,0,0,0,0,0,6,0,0,0,0,0,0,36,5.1,,dj-mack-jr-1
394,D'Vonte Price,Florida International,CUSA,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,36,4.0,,dvonte-price-1
395,Dylan Drummond*,Eastern Michigan,MAC,13,0,6,0,0,0,0,0,6,0,0,0,0,0,0,36,2.8,,dylan-drummond-1
396,Elijah Davis*,Old Dominion,CUSA,13,6,0,0,0,0,0,0,6,0,0,0,0,0,0,36,2.8,,elijah-davis-3
397,Elijah Spencer,Charlotte,CUSA,12,0,6,0,0,0,0,0,6,0,0,0,0,0,0,36,3.0,,elijah-spencer-1
398,Ellis Merriweather,Massachusetts,Ind,12,5,1,0,0,0,0,0,6,0,0,0,0,0,0,36,3.0,,ellis-merriweather-1
399,Erik Ezukanma*,Texas Tech,Big 12,11,2,4,0,0,0,0,0,6,0,0,0,0,0,0,36,3.3,,erik-ezukanma-1
400,Grant Dubose,Charlotte,CUSA,12,0,6,0,0,0,0,0,6,0,0,0,0,0,0,36,3.0,,grant-dubose-1
401,Gunnar Holmberg,Duke,ACC,11,6,0,0,0,0,0,0,6,0,0,0,0,0,0,36,3.3,,gunnar-holmberg-1
402,Isaiah Johnson*,North Texas,CUSA,10,5,1,0,0,0,0,0,6,0,0,0,0,0,0,36,3.6,,isaiah-johnson-10
403,Jaden Walley*,Mississippi State,SEC,13,0,6,0,0,0,0,0,6,0,0,0,0,0,0,36,2.8,,jaden-walley-1
